5727,5154.322392,-5119.003778
5431,-4888.076988,4330.346409
38,33.945796,-27.684239
35,31.361419,-25.894502
42,37.764325,-31.737902
37,33.118041,-28.511624
32,28.47298,-25.207401
43,38.704335,-35.824013
35,31.006904,-31.544675
20,-18.112981,12.204193
41,-37.203592,36.884867
37,-31.981889,33.479218
47,-38.587103,41.880842
33,-26.268208,29.300999
49,-38.579072,44.098155
41,-31.53411,36.956761
29,-22.225482,26.538263
47,-35.084347,42.73265
34,-24.513547,30.485591
36,-25.375497,32.123661
38,-26.20056,33.798872
39,-26.983789,35.513668
20,-13.771053,18.412958
42,-28.068086,38.165793
44,-28.721584,39.991185
0,0.0,0.0
48,-37.439609,43.644335
33,-25.09974,29.820987
40,-29.502503,35.852075
35,-24.984834,31.354167
36,-24.901087,32.816775
38,-23.103756,33.923191
25,-9.68768,22.73605
21,18.47121,-4.666107
38,34.207213,-26.230527
41,37.07486,-32.505435
43,38.356855,-35.59916
40,35.567953,-34.108062
44,39.912065,-39.156671
36,32.789722,-32.706176
40,35.24305,-35.588028
43,37.703011,-38.488191
30,26.50594,-27.279114
48,41.821775,-43.362932
34,29.261045,-30.546221
35,30.369032,-31.862807
37,31.480877,-33.184997
38,32.596887,-34.512809
40,33.717369,-35.846263
41,34.842627,-37.185371
0,0.0,0.0
39,-34.880082,20.379618
36,-32.31399,20.193878
33,-29.755131,19.768792
30,-27.193569,19.125809
36,-32.252415,24.159513
38,-33.806496,27.451832
39,-34.925508,32.002096
36,-24.885891,32.83527
13,11.74233,2.451207
31,27.959136,-13.411738
34,30.345063,-18.655186
34,30.616877,-20.776103
40,36.328684,-26.280647
34,31.033865,-23.495944
38,34.309219,-26.879279
42,37.610273,-30.390768
45,40.93728,-34.033652
32,29.153082,-24.779311
34,30.652034,-26.498915
54,48.807981,-43.063391
38,34.439137,-30.980533
40,35.971519,-32.847951
42,37.515099,-34.759066
43,39.070813,-36.714511
22,20.122875,-19.104569
46,41.429462,-39.732137
24,21.310327,-20.639026
32,28.66682,-12.833014
30,27.347455,-12.346434
38,34.395694,-15.848498
27,24.237567,-11.529465
34,30.229928,-15.040431
38,34.429059,-18.502209
34,30.70476,-18.451899
41,36.7784,-26.256416
37,33.316062,-31.326052
42,26.735141,-37.742981
30,11.795027,-26.923148
32,7.251664,-28.41087
22,2.454831,-19.747582
23,0.668212,-20.347466
23,-1.004891,-20.881668
18,-1.776342,-15.958179
18,-2.588876,-16.160046
12,-2.14672,-10.857784
18,-3.802312,-16.365486
12,-2.892775,-10.931542
18,-4.821158,-16.369347
12,-3.501636,-10.855701
12,-3.703286,-10.776373
12,-3.879437,-10.665867
12,-4.029018,-10.521993
6,-2.061999,-5.196006
28,25.128961,-8.002021
16,14.325779,-2.033546
15,13.436047,2.054465
8,7.380494,6.924445
16,1.412093,14.586436
22,-6.421964,20.131718
33,-16.757066,29.984782
39,-25.121207,34.703826
42,-31.872157,37.775445
36,-30.542153,32.68702
37,-33.147224,32.84102
39,-34.79144,32.130075
39,-35.465071,30.566869
39,-35.157468,28.159111
38,-33.856995,24.910459
42,-37.495076,24.420892
30,-27.437433,14.802278
25,-22.87054,8.855147
16,-14.302319,2.230045
13,-11.990821,-3.999384
4,-2.74372,-3.887954
38,34.458524,-26.442494
46,41.440264,-30.786
31,27.737825,-19.799751
36,32.579956,-22.106246
31,27.607182,-17.305365
31,27.615865,-15.054995
26,23.197857,-8.71061
15,13.635977,2.269611
20,-1.696041,18.300913
38,-19.630225,34.30262
40,-26.18056,35.790434
40,-29.143833,36.186099
37,-28.020324,33.002564
41,-32.133323,36.526449
44,-36.182376,39.981072
36,-29.755593,32.213247
38,-31.97045,34.092957
40,-34.158508,35.94716
42,-36.319823,37.776769
44,-38.45445,39.582627
30,-26.80905,27.380295
47,-41.953008,42.541676
33,-29.116828,29.332499
33,-30.026197,30.102208
17,-15.351662,15.337797
43,24.494563,-38.289507
39,23.716777,-34.693689
35,22.749336,-31.207141
40,28.538463,-36.350605
41,32.302033,-37.261874
37,33.039783,-33.164276
37,32.880197,-25.486543
22,19.526648,-4.528078
21,-1.541416,19.11852
39,-21.313517,35.03248
40,-29.616379,36.371366
40,-34.351419,36.379831
38,-34.205353,32.833733
45,-40.485178,36.001228
38,-34.649347,29.023029
43,-38.445496,30.734067
31,-27.790958,21.439895
50,-44.999246,33.600952
36,-32.246165,23.3794
38,-34.070644,24.183971
40,-35.914962,25.013608
42,-37.775516,25.874579
22,-19.589417,13.271751
45,-40.587503,27.239402
23,-20.999252,13.979793
0,0.0,0.0
39,-35.492825,24.804643
36,-32.253248,23.729698
42,-38.09752,29.680702
36,-32.635221,27.132193
37,-33.324151,29.892447
42,-36.618955,37.418058
31,-18.294913,27.835116
22,19.681025,-5.078777
38,34.374925,-26.479077
40,36.146563,-33.189641
41,36.554008,-36.993443
40,33.297691,-36.021889
34,27.282274,-30.910301
52,39.410738,-46.573796
28,20.998794,-25.638995
46,33.117727,-41.460597
33,23.165817,-29.66978
35,24.04631,-31.312249
37,24.940114,-32.967459
38,25.851255,-34.631699
40,26.784024,-36.300651
42,27.742978,-37.96932
44,28.732931,-39.631944
23,14.748763,-20.43578
0,0.0,0.0
39,34.726213,-25.715712
36,32.34231,-23.542772
33,29.904822,-21.380777
40,35.988731,-25.16538
35,31.432936,-21.372934
30,26.750298,-17.610037
35,31.069513,-19.417867
28,25.395717,-13.506207
29,-25.907089,25.813539
37,-33.515625,25.60408
42,-38.058814,28.252708
30,-27.335806,20.082231
46,-41.771079,30.565249
26,-23.188056,16.956436
42,-37.683762,27.595943
30,-27.067656,19.877042
48,-43.534904,32.106607
34,-30.986339,22.976157
36,-32.561404,24.270985
38,-34.139145,25.599484
20,-17.661724,13.308826
41,-36.508016,27.658337
42,-38.086744,29.076869
22,-19.63477,15.082278
45,-40.450177,31.276669
23,-20.814209,16.204371
48,-42.802761,33.566258
24,-21.98661,17.372252
25,-22.375241,17.772009
46,40.214926,-41.431994
39,33.882489,-34.810858
38,33.786093,-34.576906
36,32.09591,-32.58596
2,1.41759,0.572963
43,-36.929139,39.000439
41,-35.163837,36.843419
41,-35.077354,36.624658
36,-31.512748,32.829992
40,-34.327346,35.701636
43,-36.908915,38.32745
45,-39.257895,40.707493
35,-30.845314,31.944717
37,-31.93838,33.041659
38,-32.93397,34.035005
39,-33.832309,34.924786
40,-34.633635,35.711037
40,-35.3382,36.393795
41,-35.946269,36.9731
28,-24.254465,24.919501
44,39.886369,-37.149854
40,36.05181,-33.907973
35,31.909677,-30.397664
23,-18.621808,20.416044
39,-32.85589,35.462782
39,-31.223264,34.742481
46,-35.729013,41.061312
34,-25.79781,30.599157
37,-26.997394,32.987512
39,-27.853071,35.22027
31,-21.235139,27.792285
43,-28.471198,38.783624
34,-21.25467,30.315374
35,-20.974611,31.315416
24,-13.73636,21.411985
37,-20.091377,32.893799
25,-12.965028,22.433157
38,-18.647702,34.38728
26,-11.80347,23.408525
0,0.0,0.0
37,-19.625982,33.580291
34,-16.996634,30.422165
30,-14.494678,27.293161
27,-12.11795,24.193989
31,-12.671394,27.490674
30,-10.63019,26.806002
24,-5.799861,21.284784
11,9.794045,6.693144
38,28.098283,-34.521882
37,21.762561,-33.488222
39,21.272829,-35.408564
37,18.974297,-33.031895
30,15.343058,-27.412636
33,16.28609,-29.591767
35,17.227673,-31.690372
25,12.010813,-22.250188
39,18.813631,-34.991567
27,13.081838,-24.362483
28,13.521514,-25.153982
29,13.969794,-25.9124
30,14.428116,-26.635873
30,14.897915,-27.322417
31,15.38062,-27.969917
32,15.877654,-28.576121
16,8.13008,-14.501831
33,16.653165,-29.402715
33,17.192192,-29.894868
17,8.804189,-15.11637
0,0.0,0.0
40,-30.187298,35.948877
37,-27.709561,33.381518
42,-30.916772,37.847713
30,-21.569308,26.9602
38,-26.720048,34.498507
34,-22.01,30.530266
26,-12.757913,23.679772
22,19.905751,-8.34947
39,34.897385,-29.481966
43,38.454162,-35.306004
35,31.795966,-30.144116
41,36.921703,-35.630453
47,42.219917,-41.288623
39,35.247128,-34.782795
43,38.400662,-38.13414
30,27.38974,-27.320192
49,43.825113,-43.879685
35,31.077021,-31.217051
36,32.592064,-32.812938
38,34.130263,-34.429986
40,35.691758,-36.068148
42,37.276686,-37.727373
0,0.0,0.0
40,-35.964027,33.940117
45,-40.531699,39.853755
41,-35.320591,36.481162
36,-29.788053,32.57688
37,-27.990134,33.213647
37,-23.261157,32.883742
21,-5.527268,19.097835
20,17.961354,-2.621063
29,25.816775,-15.244562
42,37.423789,-27.058278
35,31.619244,-25.038601
41,37.11092,-30.948141
47,42.73832,-37.126559
40,35.830482,-32.063001
29,25.719055,-23.44824
46,41.373038,-38.368183
50,44.784025,-42.307732
35,31.784188,-30.452285
37,33.35085,-32.291212
39,34.938949,-34.165684
41,36.549213,-36.075885
42,38.182411,-38.021994
44,39.839358,-40.004188
23,20.548687,-20.75674
24,20.972218,-21.265898
40,35.686951,-19.325354
35,31.779543,-19.484083
31,27.741354,-19.437169
43,38.565304,-33.070876
38,28.195274,-34.282842
27,10.570986,-24.524462
19,-2.749555,-16.963887
11,-10.225002,-6.148014
19,-17.217027,-0.17994
21,-18.891242,4.726271
26,-23.524114,9.51022
31,-28.247605,14.694157
27,-24.346632,14.651356
41,-36.766112,24.664603
34,-30.867567,22.53172
37,-33.748227,26.140388
41,-36.682344,29.87889
29,-26.111389,22.057901
46,-41.690752,36.38432
33,-29.498179,26.505468
52,-46.839081,43.217898
37,-32.972685,31.167954
38,-34.38325,33.092354
40,-35.803309,35.050866
41,-37.230824,37.043878
43,-38.66338,39.071978
23,-19.86971,20.307702
30,-14.862507,26.564122
28,-14.217555,25.556674
27,-13.568387,24.460008
34,-17.071748,30.758157
24,-12.029939,21.568916
37,-18.548075,32.853442
26,-13.454456,23.291973
33,-17.787283,29.545598
35,-20.95165,31.100305
20,-18.030908,8.57962
20,3.325756,-17.892789
23,6.630936,-20.536555
24,8.142633,-21.202252
28,10.896592,-25.514584
24,10.119906,-21.996332
27,11.906385,-24.465576
30,13.805009,-26.944808
21,10.316247,-19.342866
23,11.248963,-20.446402
36,18.704883,-32.734682
26,13.747758,-23.194745
27,14.816925,-24.285905
14,7.822282,-12.549966
14,8.105155,-12.819927
36,32.229243,-25.348785
39,34.814128,-27.249919
29,26.019843,-20.298131
34,30.592761,-23.688169
36,-32.560085,28.153339
41,-36.738014,32.234252
43,-38.536664,34.878596
39,-35.408865,33.087619
41,-37.052135,35.842118
33,-29.967563,30.082912
43,-36.779118,38.651879
35,-28.051598,31.242814
43,-32.196301,38.791623
34,-22.564804,30.368468
25,-14.552903,22.168238
32,-15.583475,28.51701
23,-8.345958,20.479779
15,-3.757495,13.178828
21,-2.623343,19.020214
14,0.445056,12.170925
7,0.930209,5.932421
38,-24.587234,34.05805
36,-22.877114,32.032021
44,-27.801493,39.459446
30,-18.79319,27.084659
36,-22.264822,32.661777
32,-19.014377,28.600154
39,-22.277809,35.008951
28,-14.563878,25.167862
20,-2.395768,18.157352
40,35.700624,-32.720703
38,31.948969,-34.121769
42,34.234474,-37.858362
41,32.569014,-36.615127
47,37.337295,-42.363333
40,31.226097,-35.61279
43,34.064296,-38.957337
31,24.320686,-27.853086
50,38.950352,-44.637029
35,27.644287,-31.683399
37,29.011453,-33.240037
39,30.400515,-34.810657
40,31.811668,-36.395244
42,33.245081,-37.993781
22,17.167067,-19.600697
40,36.336427,-31.05291
45,40.584222,-37.110364
39,34.992592,-34.680854
35,29.182909,-31.635634
42,30.692162,-37.929865
32,18.297426,-28.820988
21,4.924021,-19.34043
