3285,2956.806425,-2935.51412
6545,-5890.352086,1336.889115
119,35.73496,-34.85392
19,16.715686,-15.551923
34,-26.760145,30.548266
9,-8.41759,6.927444
104,27.945236,-31.259499
118,34.217602,-35.47543
111,33.228475,-32.330075
6,5.430776,-5.081012
34,-27.555179,30.734896
111,31.834299,-33.413868
115,32.500295,-34.589579
64,18.725087,-19.180655
124,36.459903,-37.172427
38,34.45503,-34.004345
17,15.320236,-10.575867
27,-2.345572,8.231255
7,-3.268525,6.620951
25,22.854338,-21.116281
30,-2.157481,9.073855
19,5.696136,1.79843
25,22.422389,-15.639755
108,32.387016,-28.636776
131,39.36018,-37.672462
0,0.0,0.0
70,13.522401,-20.859802
11,2.154505,-9.745331
32,-29.160258,27.57097
73,-15.117716,21.845894
22,1.567127,6.499539
40,11.962075,-2.780419
59,17.806597,-8.817507
60,18.049731,-10.524449
0,0.0,0.0
34,-23.235939,30.556016
13,-11.349594,11.450505
94,21.115175,-28.17782
111,27.114655,-33.239043
108,28.335003,-32.454854
37,31.379866,-33.490067
71,21.271118,-11.915704
27,23.968007,-15.995285
31,27.989002,-27.07136
27,-1.827896,-8.155681
38,-11.532555,2.13515
53,-15.968125,6.944825
56,-16.758423,9.173129
19,-17.536667,10.798784
31,22.613574,-28.168455
31,27.741867,-26.716948
20,-11.738649,18.397534
105,-27.48967,31.523656
122,-34.75253,36.475776
127,-38.140225,37.931373
11,-9.748228,9.453609
19,10.166494,-17.497503
16,-14.661932,7.885327
37,-32.965169,29.566353
39,-33.570983,35.04633
20,-10.935915,17.580202
29,8.801099,-0.888387
2,1.595147,-0.702009
36,-32.552797,27.216939
37,-32.945319,32.277974
79,-17.278526,23.604728
29,-0.559436,8.825076
13,11.39823,-2.109266
33,29.507495,-25.649663
13,9.624866,-11.845463
21,-19.222014,10.354146
10,1.10473,-8.861525
12,-3.928333,11.129765
98,-23.16594,29.507013
104,-25.91108,31.280447
22,-16.637915,19.681002
34,-30.275165,24.68505
27,-17.174993,24.292927
26,22.684405,-23.633035
87,18.200531,-26.100811
83,16.567228,-24.952388
19,11.092265,-16.901681
25,-22.365906,15.246114
16,11.642294,-14.309194
47,-6.416349,14.120398
75,-14.441185,22.644959
6,-3.700676,5.567353
25,-22.644432,19.510567
77,-14.988786,23.03314
77,-14.286138,23.020594
72,-13.025746,21.654426
8,-4.205595,7.127409
10,-8.803773,0.489303
4,2.711815,-3.327209
22,-19.702818,20.081208
23,19.206539,-21.078928
117,-30.98077,35.16241
8,-6.63877,7.519819
108,-32.436889,26.20435
27,-24.314047,16.626311
9,6.590456,-8.460441
21,6.428242,3.081119
2,0.575674,1.932292
10,8.621598,-5.341345
13,-12.102408,2.425744
8,-4.877396,7.311697
15,4.358024,1.152967
18,16.617375,-7.888692
38,33.947793,-29.259151
22,18.940705,-19.701442
40,-32.277503,35.55655
31,-19.362812,27.690335
21,5.433065,6.447418
24,7.243012,0.855374
29,8.68944,4.567075
38,11.360156,1.806444
19,16.886082,-4.223365
59,-17.62832,3.490941
4,-3.818657,1.349156
2,1.981068,-0.620584
11,-9.870739,-2.943675
37,26.013344,-33.011408
7,-6.312807,5.291847
36,24.69306,-32.293215
5,-4.371283,1.898638
4,3.373137,-2.919145
25,-21.294863,22.474023
16,-14.716647,12.579829
13,5.808936,-11.37838
2,1.757912,0.120095
24,11.303323,-21.739626
16,-10.979008,14.526498
92,-27.467926,20.557569
11,-10.343814,6.421236
30,18.88161,-27.085161
32,-9.570193,-0.980599
17,-4.654043,-5.238601
28,0.668258,-8.444457
25,14.595465,-22.070319
29,-20.399323,26.122403
33,-29.321645,27.705135
34,-10.313034,1.353664
10,-2.252621,-2.929636
32,-9.690727,2.115838
12,-2.980392,-3.63581
33,3.907962,-10.028618
7,-6.632776,3.228416
1,-0.993504,1.066591
10,2.407441,2.996576
49,14.822416,-8.922133
94,28.151628,-23.297027
26,23.017977,-21.331315
8,-7.554986,5.111124
54,-10.534684,16.292067
4,-0.492131,3.181306
51,15.18199,-11.320412
16,14.599718,-7.688137
27,-23.915956,18.252895
59,-9.940359,17.744536
17,-12.059895,15.13714
54,8.032826,-16.160961
2,0.428826,-0.685074
6,0.128289,-5.096753
6,5.464693,2.798008
16,-4.770244,2.667874
16,-14.643309,7.32722
38,3.801641,-11.263382
11,3.362654,-9.98304
14,-11.763393,12.680073
8,2.368967,-7.418816
2,1.39219,1.725738
36,29.823665,-32.066827
9,-8.143329,4.858847
12,10.5054,-10.84993
8,7.156225,-3.375719
27,22.666519,-24.341622
2,0.914341,-2.032043
24,18.71012,-21.354754
18,-13.034733,16.520747
3,2.798992,0.151767
13,-9.853597,11.493951
18,16.024194,-14.616173
119,-35.013284,35.642317
0,0.0,0.0
92,27.741094,-22.52345
24,7.345825,-5.614024
27,24.0802,-18.983778
55,-16.435252,13.07611
2,-1.703664,0.859306
62,17.849094,-18.663883
25,22.670804,-22.172795
6,-5.77639,4.768759
26,17.025082,-23.150266
8,-6.999162,6.425689
8,6.834504,-5.318768
10,-9.045524,5.986956
4,-1.758736,3.912645
26,-7.759628,2.457688
8,-2.294345,0.294428
0,0.0,0.0
122,36.508166,-36.056109
17,14.313815,-15.024459
18,16.497841,-12.135212
12,-10.832163,7.309985
39,33.150407,-34.971272
60,-17.940783,17.777413
7,-6.199438,6.415963
62,17.526881,-18.578027
20,16.954805,-17.728276
22,15.034355,-19.964963
35,29.500195,-31.26387
11,10.260287,-6.860805
110,-33.133539,30.768196
6,-5.399179,4.845478
38,34.488554,-32.634972
114,32.958698,-34.129331
39,33.454508,-34.84463
7,6.539248,-5.456241
9,-7.064471,8.070953
39,33.709827,-35.096108
27,24.630914,-23.193097
17,-4.000131,4.996882
23,-19.3729,20.965665
59,-12.227545,17.628786
88,-22.297315,26.540608
104,-27.491813,31.310049
89,-21.728106,26.620854
15,-6.865822,13.433998
14,-2.022684,-4.144959
3,-2.88621,1.653128
25,18.189957,-22.883646
12,-10.37093,10.353504
3,-0.935473,0.661052
23,-20.492296,16.92187
27,24.322516,-22.663645
26,21.758722,-23.22071
35,-31.848148,31.885539
6,-1.883324,0.62502
17,-15.009662,9.458548
3,2.530372,-0.415684
13,10.024655,-11.519241
34,10.314455,-8.911754
38,34.513587,-32.153931
30,5.620226,-8.992697
7,4.362821,-6.663971
16,14.394092,-14.601106
27,24.229759,-19.36201
5,-4.563125,1.928329
4,3.922041,-1.28993
116,34.651969,-32.359168
33,30.011165,-26.707073
12,3.500893,3.468032
12,-5.428098,10.977504
97,24.22227,-29.205068
37,29.769471,-32.851111
37,33.125714,-31.09253
63,18.839559,-11.917262
3,2.561865,-0.88774
120,35.952576,-35.953135
38,34.099459,-30.976323
18,12.682166,-16.347496
17,-5.06526,-2.179175
18,-5.333327,-2.068963
12,-3.72873,-1.669826
13,-3.794897,-2.023308
0,0.0,0.0
122,-35.745502,36.693548
35,-28.486675,31.231626
8,7.507111,-2.112378
105,31.411953,-28.340441
119,35.603971,-33.733362
123,36.850964,-35.696957
129,38.615029,-37.939539
104,31.347648,-31.093096
0,0.0,0.0
55,-10.027456,16.589758
7,5.943705,1.468309
35,28.717159,-31.579647
83,18.24601,-24.791349
62,12.483082,-18.610942
57,10.781374,-17.083476
41,7.505054,-12.395533
41,7.281316,-12.354797
40,7.022482,-12.123002
0,0.0,0.0
88,26.406682,-22.822638
21,18.507299,-14.090481
108,-30.444487,32.330094
117,-35.10272,35.129116
124,-37.079457,37.231706
26,-22.681405,23.010371
7,-1.035208,6.571684
83,25.00189,-20.086874
102,30.497524,-26.083717
102,30.552945,-26.57043
34,30.561336,-26.378972
1,0.544279,-0.265022
49,7.673177,-14.709421
6,-1.526368,-5.300538
38,11.534383,-6.710239
60,18.06928,-11.885216
74,22.229285,-15.07984
74,22.068152,-15.13705
75,22.384592,-15.400283
0,0.0,0.0
36,32.250948,-26.991851
35,28.730828,-31.252284
44,4.666812,-13.175043
27,-8.11458,-0.18691
54,-16.309943,9.22456
81,-24.40678,18.98776
108,-32.265173,29.362415
14,-12.460878,12.192824
101,-30.310495,25.858828
33,-29.313423,25.658743
44,13.241058,-9.38651
83,24.956664,-20.327295
95,28.555128,-23.190067
90,26.920143,-21.711084
88,26.304055,-21.049022
20,17.560167,-13.956651
21,-11.785226,19.248642
108,-32.274334,28.410728
78,-23.389453,16.610877
64,-19.142892,12.672934
20,-17.603857,11.098428
4,3.813777,-2.462514
105,-31.407979,26.865707
38,-34.119031,32.066629
32,-24.767624,28.40938
30,3.557405,-9.138423
25,1.525431,-7.535726
0,0.0,0.0
121,34.889986,-36.238777
37,31.169674,-33.238661
106,-31.873581,29.973177
118,-35.421547,34.974628
118,-35.474519,35.241494
127,-38.141492,38.012068
12,-10.526242,10.505806
19,13.607237,-17.258923
106,-28.544627,31.709404
85,-21.58828,25.378848
77,-18.362589,23.035961
64,-13.479893,19.216697
40,-5.237795,11.886718
3,2.465757,2.132928
75,-15.825701,22.455617
66,-12.505773,19.800962
6,3.12497,5.356503
114,34.241095,-30.258551
120,35.912237,-35.808142
121,35.24315,-36.295654
31,26.34008,-27.517741
34,-25.926428,30.746687
112,33.453831,-28.383234
106,31.903633,-25.560986
106,31.741454,-24.597001
97,29.107987,-21.967275
6,5.323903,-3.962584
72,11.579944,-21.458169
25,14.1162,-22.514275
5,-3.421782,-4.151719
118,-35.252222,32.8948
117,-35.216173,33.033626
124,-37.155927,34.6573
24,-21.834293,20.272696
12,-11.207329,2.831086
35,-31.935286,31.369647
97,-22.720913,29.036035
73,-14.339343,21.962214
64,-10.40673,19.286724
53,-6.755596,15.803036
0,0.0,0.0
20,6.058176,4.562997
43,12.869427,-1.898248
60,17.901155,-6.992418
31,9.397973,-0.230862
32,9.721187,2.665049
39,11.561703,1.463997
48,14.430576,-0.149949
33,9.837511,-0.500657
31,28.225439,-16.287575
14,-10.078145,12.64795
28,8.290497,7.591307
45,13.410412,0.894576
8,7.064257,-0.183603
82,-10.279359,24.581286
25,-7.634508,22.625406
99,24.685012,-29.625768
110,24.144867,-33.077651
115,26.612678,-34.536823
